person,personLabel,Property27Label,Property28Label,Property29Label,Property30Label,Property31Label,Property32Label,Property33Label,Property34Label,Property35Label,Property36Label,Property37Label,Property38Label,Property39Label,Property40Label,Property41Label,Property42Label,Property43Label,Property44Label,Property45Label,Property46Label,Property47Label,Property48Label,Property49Label,Property50Label,Property51Label,Property52Label
http://www.wikidata.org/entity/Q5809,Che Guevara,Fuser,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Tatu,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Adolfo Mena González,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Chancho,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Chang-Cho,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Fernando Sacamuelas,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Furibundo Serna,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Luís Hernández Gálvez,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Teté,Guerrilla Warfare,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Ramón,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Pelado,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Che,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Fuser,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Tatu,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Adolfo Mena González,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Chancho,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Chang-Cho,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Fernando Sacamuelas,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Furibundo Serna,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Luís Hernández Gálvez,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q5809,Che Guevara,Teté,The Bolivian diary,,,,,asthma,homicide,,,,Spanish,Che Guevara,Ernesto Guevara,,brown hair,,,,reading,,,,,,
http://www.wikidata.org/entity/Q8409,Alexander the Great,,,,,,,heterochromia iridum,natural causes,,,,Ancient Greek,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q134549,Ted Kennedy,,,,,,,,natural causes,,,,English,,Edward Moore Kennedy,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,piano,,,French,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,piano,,,French,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,piano,,,French,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,violin,,,French,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,violin,,,French,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,violin,,,French,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,piano,,,German,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,piano,,,German,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,piano,,,German,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,violin,,,German,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,violin,,,German,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,violin,,,German,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,piano,,,Polish,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,piano,,,Polish,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,piano,,,Polish,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,violin,,,Polish,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,violin,,,Polish,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,violin,,,Polish,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,piano,,,English,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,piano,,,English,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,piano,,,English,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Polish Requiem,,,,,,natural causes,violin,,,English,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Q1813637,,,,,,natural causes,violin,,,English,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q153469,Krzysztof Penderecki,,Symphony No. 8,,,,,,natural causes,violin,,,English,,Krzysztof Eugeniusz Penderecki,,,,,,,,,,,,
http://www.wikidata.org/entity/Q163169,Zeresenay Alemseged,,Zeresenay Alemseged: The search for humanity's roots,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q164824,Jean-Baptiste Dumas,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q173246,Max Mosley,,,,,,,,suicide,,,,English,,Max Rufus Mosley,,,,,,,,,,,,
http://www.wikidata.org/entity/Q180620,Enric Marco,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q180620,Enric Marco,,,,,,,,,,,,Catalan,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q189081,Howard Hughes,,,,,,,malnutrition,natural causes,,,,English,,Howard Robard Hughes Jr.,,,,golf,,,,,,,,
http://www.wikidata.org/entity/Q189081,Howard Hughes,,,,,,,obsessive-compulsive disorder,natural causes,,,,English,,Howard Robard Hughes Jr.,,,,golf,,,,,,,,
http://www.wikidata.org/entity/Q189081,Howard Hughes,,,,,,,chronic pain,natural causes,,,,English,,Howard Robard Hughes Jr.,,,,golf,,,,,,,,
http://www.wikidata.org/entity/Q189081,Howard Hughes,,,,,,,Diogenes syndrome,natural causes,,,,English,,Howard Robard Hughes Jr.,,,,golf,,,,,,,,
http://www.wikidata.org/entity/Q214941,Johann Baptist Krebs,I. M. Gneiting,,,,,,,,voice,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q214941,Johann Baptist Krebs,J. B. Kerning,,,,,,,,voice,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q214941,Johann Baptist Krebs,J. M. Gneiding,,,,,,,,voice,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q214941,Johann Baptist Krebs,Johann Baptist Kerning,,,,,,,,voice,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q215574,Mario Capecchi,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q216508,Gustavus Detlef Hinrichs,,periodic table,,,,,,,,,,English,,,,,,,,,Popular Science,,,,,
http://www.wikidata.org/entity/Q219348,Harry Hooper,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q220244,Sanakht,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q222930,Antiochus II Theos,,,,,,,,homicide,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q223992,Wes Craven,,Kristen Parker,,,,,,natural causes,,,,English,,Wesley Earl Craven,,,,,,,,,,,,
http://www.wikidata.org/entity/Q223992,Wes Craven,,Amanda Krueger,,,,,,natural causes,,,,English,,Wesley Earl Craven,,,,,,,,,,,,
http://www.wikidata.org/entity/Q223992,Wes Craven,,The People Next Door,,,,,,natural causes,,,,English,,Wesley Earl Craven,,,,,,,,,,,,
http://www.wikidata.org/entity/Q223992,Wes Craven,,Tina Gray,,,,,,natural causes,,,,English,,Wesley Earl Craven,,,,,,,,,,,,
http://www.wikidata.org/entity/Q230874,Anna Hazare,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q232741,Mariya Abakumova,,,,,,,,,,,,Russian,,,,,,javelin throw,,,,,,,,
http://www.wikidata.org/entity/Q234546,Romola Garai,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q238402,Katherine Jackson,,,,,,,,,,,,English,,Kattie B. Screws,,,,,,,,,,,,
http://www.wikidata.org/entity/Q247901,Fyodor Vasilyev,,,,,,,,,,,,Russian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q252712,Ângelo Torres,,,,,,,,,,,,Portuguese,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q253145,Bohuslav Fuchs,,,,,,,,,,,,Czech,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q253328,Evelyn Keyes,,,,,,,Alzheimer's disease,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q257243,Margaret Cho,,,,,,,,,voice,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q260440,Sai Baba of Shirdi,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q262861,Danny Blanchflower,Danny,,,,,,Alzheimer's disease,natural causes,,,,English,,,,,,,,,,,Chelsea F.C.,,,
http://www.wikidata.org/entity/Q265732,ORLAN,ORLAN,Le Baiser de l'artiste,,,,,,,,,,French,,Mireille Suzanne Francette Porte,,,,,,,,,,,,
http://www.wikidata.org/entity/Q267605,Herman Kahn,,The Next 200 Years: A Scenario for America and the World (book),,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q270489,Ragnhild Aamodt,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q273055,R. Kelly,R. Kelly,I Believe I Can Fly,,,,,,,voice,,,English,,Robert Sylvester Kelly,,,,,,,,,,,,
http://www.wikidata.org/entity/Q274172,Annette Kellermann,Annette Kellerman,,,,,,,,,,,English,,Annette Marie Sarah Kellerman,,,,,,,,,,,,
http://www.wikidata.org/entity/Q274667,Eliette Abécassis,,,,,,,,,,,,French,,Éliette Abécassis,,,,,,,,,,,,
http://www.wikidata.org/entity/Q274769,Mustafa Abdul Jalil,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q291174,Andrei Marga,,,,,,,,,,,,Romanian,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q298209,Willow Smith,Willow,,,,,,,,piano,,,English,,Willow Camille Reign Smith,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q298209,Willow Smith,WILLOW,,,,,,,,piano,,,English,,Willow Camille Reign Smith,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q298209,Willow Smith,Willow,,,,,,,,guitar,,,English,,Willow Camille Reign Smith,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q298209,Willow Smith,WILLOW,,,,,,,,guitar,,,English,,Willow Camille Reign Smith,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q298209,Willow Smith,Willow,,,,,,,,voice,,,English,,Willow Camille Reign Smith,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q298209,Willow Smith,WILLOW,,,,,,,,voice,,,English,,Willow Camille Reign Smith,,black hair,,,,,,,,,,
http://www.wikidata.org/entity/Q299912,Jerney Kaagman,,,,,,,Parkinson's disease,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q312542,Marcelo H. del Pilar,,,,,,,tuberculosis,natural causes,,,,Tagalog,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q312542,Marcelo H. del Pilar,,,,,,,tuberculosis,natural causes,,,,Philippine Spanish,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,synesthesia,,,,,English,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,Asperger syndrome,,,,,English,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,Asperger syndrome,,,,,English,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,Asperger syndrome,,,,,English,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,savant syndrome,,,,,English,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,savant syndrome,,,,,English,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,savant syndrome,,,,,English,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,synesthesia,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,synesthesia,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,synesthesia,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,Asperger syndrome,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,Asperger syndrome,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,Asperger syndrome,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,savant syndrome,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,savant syndrome,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,savant syndrome,,,,,Romanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,synesthesia,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,synesthesia,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,synesthesia,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,Asperger syndrome,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,Asperger syndrome,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,Asperger syndrome,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,savant syndrome,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,savant syndrome,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,savant syndrome,,,,,Lithuanian,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,synesthesia,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,synesthesia,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,synesthesia,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,Asperger syndrome,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,Asperger syndrome,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,Asperger syndrome,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Born on a Blue Day,,,,,savant syndrome,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Embracing the Wide Sky,,,,,savant syndrome,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q12857,Daniel Tammet,,Every Word is a Bird We Teach to Sing,,,,,savant syndrome,,,,,Welsh,,Daniel Paul Corney,,,,,,,,,,,,
http://www.wikidata.org/entity/Q13530,Anne Aallonen,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19074,Samuel P. Huntington,,Clash of Civilizations,,,,,,,,,,English,,Samuel Phillips Huntington,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19074,Samuel P. Huntington,,Who Are We? The Challenges to America's National Identity,,,,,,,,,,English,,Samuel Phillips Huntington,,,,,,,,,,,,
http://www.wikidata.org/entity/Q19074,Samuel P. Huntington,,The Third Wave: Democratization in the Late Twentieth Century,,,,,,,,,,English,,Samuel Phillips Huntington,,,,,,,,,,,,
http://www.wikidata.org/entity/Q24155,Pamela Des Barres,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando,,The Godfather,,,,,,natural causes,,,,English,,Marlon Brando Junior,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando,,One-Eyed Jacks,,,,,,natural causes,,,,English,,Marlon Brando Junior,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando,,Apocalypse Now,,,,,,natural causes,,,,English,,Marlon Brando Junior,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando,,On the Waterfront,,,,,,natural causes,,,,English,,Marlon Brando Junior,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando,,A Streetcar Named Desire,,,,,,natural causes,,,,English,,Marlon Brando Junior,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando,,Last Tango in Paris,,,,,,natural causes,,,,English,,Marlon Brando Junior,,,,,,,,,,,,
http://www.wikidata.org/entity/Q34012,Marlon Brando,,Burn!,,,,,,natural causes,,,,English,,Marlon Brando Junior,,,,,,,,,,,,
http://www.wikidata.org/entity/Q44461,Richard Dawkins,,The Selfish Gene,,,,,,,,,,English,,Clinton Richard Dawkins,,,,,,,,,,,,
http://www.wikidata.org/entity/Q44647,Otfried Preußler,,Krabat,,,,,,,,,,German,,Otfried Syrowatka,,,,,,,,,,,,
http://www.wikidata.org/entity/Q44647,Otfried Preußler,,The Robber Hotzenplotz,,,,,,,,,,German,,Otfried Syrowatka,,,,,,,,,,,,
http://www.wikidata.org/entity/Q57464,Abdullah II of Jordan,,,,,,,,,,,,French,,,,,,,,Star Trek,,,,,,
http://www.wikidata.org/entity/Q57464,Abdullah II of Jordan,,,,,,,,,,,,English,,,,,,,,Star Trek,,,,,,
http://www.wikidata.org/entity/Q57464,Abdullah II of Jordan,,,,,,,,,,,,Arabic,,,,,,,,Star Trek,,,,,,
http://www.wikidata.org/entity/Q57502,George Abela,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q60754,Abdumalik Abdullajanov,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q65770,Jürgen Kocka,,,,,,,,,,,,German,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q73761,Kimberly Peirce,,,,,,,,,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,The Neverending Story,,,,,,natural causes,,,,German,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Jim Button and Luke the Engine Driver,,,,,,natural causes,,,,German,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,The Night of Wishes,,,,,,natural causes,,,,German,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Momo,,,,,,natural causes,,,,German,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Mirror in the Mirror: A Labyrinth,,,,,,natural causes,,,,German,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Jim Button and the Wild 13,,,,,,natural causes,,,,German,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,The Neverending Story,,,,,,natural causes,,,,Alemán,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Jim Button and Luke the Engine Driver,,,,,,natural causes,,,,Alemán,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,The Night of Wishes,,,,,,natural causes,,,,Alemán,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Momo,,,,,,natural causes,,,,Alemán,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Mirror in the Mirror: A Labyrinth,,,,,,natural causes,,,,Alemán,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q76498,Michael Ende,,Jim Button and the Wild 13,,,,,,natural causes,,,,Alemán,,Michael Andreas Helmut Ende,,,,,,,,,,,,
http://www.wikidata.org/entity/Q78678,Hermann Höfle,,,,,,,,suicide,,,,German,,Hermann Julius Höfle,,,,,,,,,,,,
http://www.wikidata.org/entity/Q80758,Lee Min-ho,,,,,,,,,voice,,,Korean,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q81599,Jérémy Abadie,,,,,,,,,,,,French,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q82104,Ian Fleming,,,,,,,,natural causes,,,,English,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q82110,Steven Seagal,,,,,,,,,guitar,,,English,,Steven Frederic Seagal,,,,,,,,,,,,
http://www.wikidata.org/entity/Q82110,Steven Seagal,,,,,,,,,voice,,,English,,Steven Frederic Seagal,,,,,,,,,,,,
http://www.wikidata.org/entity/Q88491,Leo Aberer,Leo Aberer,,,,,,,,violin,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q88491,Leo Aberer,Leo Aberer,,,,,,,,voice,,,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q93343,Percy Bysshe Shelley,,Prometheus Unbound,,,,,,shipwrecking,,,,English,,,,,,,,,,,,,,
